"ID","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","Longitude","Latitude"
265,59,84,32,6265,194,-65,259,137,-12,137,-23,1168,146,64,28,418,203,418,217,9.693583,47.275299
266,87,79,31,6331,226,-27,253,153,45,167,5,753,72,47,12,213,162,203,178,8.709519,50.79216
267,99,76,33,5608,223,-2,225,170,57,170,27,819,80,54,12,237,175,237,190,6.156889,50.856415
268,99,76,33,5608,223,-2,225,170,57,170,27,819,80,54,12,237,175,237,190,6.156889,50.856415
269,99,76,33,5608,223,-2,225,170,57,170,27,819,80,54,12,237,175,237,190,6.154639,50.851166
270,99,76,33,5608,223,-2,225,170,57,170,27,819,80,54,12,237,175,237,190,6.152558,50.856216
271,37,84,31,6256,174,-89,263,115,-44,115,-44,926,130,43,37,359,134,359,134,11.345503,46.963603
272,16,70,30,5765,139,-93,232,89,-56,89,-56,1010,127,54,29,358,173,358,173,10.587803,46.740988
273,53,65,31,5062,163,-42,205,59,41,118,-9,1077,129,54,25,355,190,245,287,9.571055,63.68033
274,96,82,34,5793,226,-11,237,169,54,169,21,773,79,49,15,235,158,235,182,7.167303,50.792511
275,71,51,21,6752,199,-41,240,124,12,160,-11,729,88,37,26,245,134,204,143,10.39102,59.276258
276,73,75,24,8009,229,-72,301,171,-23,171,-35,617,79,30,32,225,97,225,111,19.595177,53.629803
277,8,87,20,11365,228,-204,432,153,-63,153,-143,566,72,26,32,199,84,199,100,50.819351,61.685372
278,8,86,19,11347,228,-204,432,153,-122,153,-143,564,73,25,32,199,84,199,97,50.865658,61.650459
279,85,80,32,6216,222,-26,248,164,38,164,5,748,80,43,18,229,142,229,174,9.93691,53.614319
280,99,76,33,5608,223,-2,225,170,57,170,27,819,80,54,12,237,175,237,190,6.156889,50.856415
281,99,76,33,5608,223,-2,225,170,57,170,27,819,80,54,12,237,175,237,190,6.156889,50.856415
282,76,89,33,6340,220,-43,263,156,5,156,-6,1021,116,65,21,337,201,337,217,9.013676,48.259422
283,67,84,23,9773,249,-105,354,188,-1,188,-60,602,77,32,25,208,107,208,124,34.961493,50.963631
284,88,87,33,6426,231,-32,263,169,17,169,4,735,95,41,29,259,127,259,135,9.267743,48.608737
285,151,70,30,5547,274,44,230,161,223,223,82,763,108,35,27,244,149,149,166,2.79875,41.976749
286,32,75,22,8836,211,-122,333,131,-36,149,-80,649,86,33,29,229,104,222,131,25.722263,62.229291
287,92,68,35,4502,194,4,190,98,56,150,35,883,93,52,20,274,164,219,218,-2.886801,53.569416
288,99,76,33,5608,223,-2,225,170,57,170,27,819,80,54,12,237,175,237,190,6.156889,50.856415
289,79,89,31,6829,227,-52,279,165,3,165,-11,946,126,50,35,362,159,362,162,11.647181,48.126465
290,45,69,28,6272,175,-71,246,93,34,127,-34,970,116,52,24,312,175,250,237,11.287951,63.725362
291,45,69,28,6272,175,-71,246,93,34,127,-34,970,116,52,24,312,175,250,237,11.292838,63.726781
292,2,83,26,7965,171,-140,311,106,-54,106,-100,710,94,33,35,264,103,264,123,9.97828,61.019234
293,45,69,28,6272,175,-71,246,93,34,127,-34,970,116,52,24,312,175,250,237,11.286712,63.72828
294,45,69,28,6272,175,-71,246,93,34,127,-34,970,116,52,24,312,175,250,237,11.286712,63.72828
295,45,69,28,6272,175,-71,246,93,34,127,-34,970,116,52,24,312,175,250,237,11.297554,63.726276
296,99,76,33,5608,223,-2,225,170,57,170,27,819,80,54,12,237,175,237,190,6.156889,50.856415
297,79,89,31,6829,227,-52,279,165,3,165,-11,946,126,50,35,362,159,362,162,11.647181,48.126465
298,74,76,31,6038,207,-36,243,151,31,151,-3,1182,125,80,15,356,258,356,274,7.890659,47.890324
299,99,76,33,5608,223,-2,225,170,57,170,27,819,80,54,12,237,175,237,190,6.156889,50.856415
300,119,75,32,5549,248,16,232,134,52,193,52,829,95,41,23,252,149,221,149,2.23142,42.139577
301,71,51,21,6752,199,-41,240,124,12,160,-11,729,88,37,26,245,134,204,143,10.467933,59.309039
302,101,79,35,4971,223,3,220,72,64,165,38,643,62,40,12,182,137,155,161,-0.417591,51.613896
303,150,114,38,6428,321,23,298,84,233,238,73,553,77,7,46,209,45,51,209,6.59156,36.263233
304,139,101,37,5771,285,15,270,147,214,214,65,746,105,24,32,246,113,113,206,3.870575,43.632767
305,57,84,23,9909,241,-117,358,180,-64,180,-71,612,80,31,28,218,105,218,119,35.390342,52.2832
306,90,73,36,4591,200,2,198,43,54,150,33,725,71,49,10,203,157,184,185,-2.141553,52.589143
307,90,73,36,4559,200,2,198,43,54,149,34,710,70,48,11,198,154,181,182,-2.145488,52.487193
308,101,74,36,4786,215,10,205,76,119,163,42,712,81,45,23,235,140,144,196,0.560931,50.873684
309,90,73,36,4559,200,2,198,43,54,149,34,710,70,48,11,198,154,181,182,-2.129264,52.499759
310,89,65,35,4392,189,4,185,67,54,147,35,850,98,52,21,272,168,194,218,-3.367769,53.221886
311,48,78,21,9817,230,-125,355,171,-69,171,-80,673,89,33,30,244,109,244,127,37.445331,55.634533
312,78,62,28,5685,194,-22,216,88,29,151,8,842,95,43,24,270,144,228,189,9.242838,54.934232
313,67,84,23,9773,249,-105,354,188,-1,188,-60,602,77,32,25,208,107,208,124,34.961493,50.963631
314,87,78,33,5894,215,-20,235,161,40,161,11,755,79,39,19,232,140,232,166,8.790629,53.373466
315,92,81,29,6921,240,-32,272,179,44,179,2,551,68,31,23,182,107,182,121,13.373267,52.323616
316,97,77,33,5814,225,-8,233,171,55,171,22,853,86,53,13,245,176,245,208,7.030202,51.434002
317,85,79,33,5899,215,-23,238,160,44,160,9,721,74,44,15,213,145,213,185,7.040915,49.923859
318,99,76,33,5608,223,-2,225,170,57,170,27,819,80,54,12,237,175,237,190,6.156889,50.856415
319,92,75,33,5698,216,-11,227,164,50,164,19,885,87,61,12,255,189,255,218,6.384865,50.713959
320,71,51,21,6752,199,-41,240,124,12,160,-11,729,88,37,26,245,134,204,143,10.400614,59.29624
321,150,72,32,5378,271,47,224,197,85,221,85,645,77,35,25,209,122,167,122,2.059664,41.574681
322,78,62,28,5685,194,-22,216,88,29,151,8,842,95,43,24,270,144,228,189,9.242473,54.934322
323,130,88,44,3868,239,40,199,112,178,181,83,863,118,43,28,288,151,161,219,-5.87608,43.37412
324,85,79,33,5899,215,-23,238,160,44,160,9,721,74,44,15,213,145,213,185,7.075078,49.923154
325,87,80,32,6284,223,-27,250,166,44,166,5,697,77,43,17,216,137,216,154,9.497343,51.141582
326,100,89,33,6479,242,-21,263,181,27,181,15,672,85,40,25,229,123,229,131,9.192702,49.078262
327,97,87,32,6484,243,-21,264,180,25,180,13,634,68,39,17,196,127,196,137,8.561525,50.00069
328,24,56,29,4984,131,-62,193,-3,43,90,-35,1339,166,63,29,452,209,268,407,7.209124,62.287054
329,24,56,29,4984,131,-62,193,-3,43,90,-35,1339,166,63,29,452,209,268,407,7.209124,62.287054
330,47,49,28,4555,142,-30,172,25,62,107,-7,1495,188,68,31,522,230,275,455,6.960309,62.386378
331,32,54,29,4842,135,-51,186,7,50,96,-26,1415,178,65,30,486,217,272,434,7.015977,62.309621
332,49,62,29,5455,165,-47,212,18,74,121,-17,1157,143,51,27,382,186,243,347,8.204125,62.921965
333,49,62,29,5455,165,-47,212,18,74,121,-17,1157,143,51,27,382,186,243,347,8.203864,62.922083
334,49,62,29,5455,165,-47,212,18,74,121,-17,1157,143,51,27,382,186,243,347,8.203864,62.922083
335,58,44,27,4274,146,-13,159,38,70,114,8,1672,209,75,33,594,256,299,504,6.65401,62.481916
336,102,67,31,5327,216,5,211,75,62,168,34,755,74,47,13,218,154,200,181,3.7375,51.00471
337,102,67,31,5327,216,5,211,75,62,168,34,755,74,47,13,218,154,200,181,3.73723,51.00436
338,172,84,31,6450,321,57,264,111,257,257,95,434,76,5,65,199,19,19,185,23.743789,37.886347
339,172,84,31,6450,321,57,264,111,257,257,95,434,76,5,65,199,19,19,185,23.743789,37.886347
340,77,55,24,6077,198,-23,221,152,22,157,4,588,64,33,20,180,105,168,137,14.310207,55.58783
341,36,79,25,8096,203,-104,307,127,-21,142,-68,629,83,28,37,237,88,230,104,10.81435,60.682496
342,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.160684,52.29074
343,105,76,36,4721,220,12,208,56,151,167,46,819,92,47,23,271,154,158,240,-1.044112,50.806888
344,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.160684,52.29074
345,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.16062,52.290877
346,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.161072,52.291044
347,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.16062,52.290877
348,105,76,36,4721,220,12,208,56,151,167,46,819,92,47,23,271,154,158,240,-1.04555,50.806
349,108,79,36,4918,230,14,216,80,70,173,47,622,60,39,12,178,131,152,153,-0.134913,51.607958
350,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.160684,52.29074
351,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.161072,52.291044
352,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.160194,52.291068
353,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.160194,52.291068
354,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.160748,52.291638
355,108,79,36,4918,230,14,216,80,70,173,47,622,60,39,12,178,131,152,153,-0.134913,51.607958
356,108,79,36,4918,230,14,216,80,70,173,47,622,60,39,12,178,131,152,153,-0.134913,51.607958
357,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.160684,52.29074
358,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.160194,52.291068
359,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.160684,52.29074
360,108,79,36,4918,230,14,216,80,70,173,47,622,60,39,12,178,131,152,153,-0.134913,51.607958
361,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.160684,52.29074
362,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.160684,52.29074
363,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.160684,52.29074
364,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.160684,52.29074
365,108,79,36,4918,230,14,216,80,70,173,47,622,60,39,12,178,131,152,153,-0.134913,51.607958
366,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.160684,52.29074
367,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.160684,52.29074
368,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.160684,52.29074
369,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.160684,52.29074
370,105,76,36,4721,220,12,208,56,151,167,46,819,92,47,23,271,154,158,240,-1.04555,50.806
371,103,57,33,4275,196,25,171,60,117,158,51,992,114,58,25,336,177,199,299,-4.546099,50.877668
372,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.160684,52.29074
373,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.160748,52.291638
374,108,79,36,4918,230,14,216,80,70,173,47,622,60,39,12,178,131,152,153,-0.134913,51.607958
375,108,79,36,4918,230,14,216,80,70,173,47,622,60,39,12,178,131,152,153,-0.134913,51.607958
376,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.160684,52.29074
377,98,80,37,4770,218,4,214,72,146,161,39,704,75,44,17,217,149,153,182,-0.347889,50.989761
378,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.160684,52.29074
379,98,80,37,4770,218,4,214,72,146,161,39,704,75,44,17,217,149,153,182,-0.347889,50.989761
380,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.160684,52.29074
381,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.160684,52.29074
382,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.160748,52.291638
383,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.160748,52.291638
384,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.161072,52.291044
385,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.160684,52.29074
386,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.160684,52.29074
387,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.160684,52.29074
388,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.160194,52.291068
389,103,57,33,4275,196,25,171,60,117,158,51,992,114,58,25,336,177,199,299,-4.551856,50.904975
390,102,77,36,4844,220,9,211,75,64,165,42,632,64,39,15,188,133,148,160,0.220278,51.487566
391,108,79,36,4918,230,14,216,80,70,173,47,622,60,39,12,178,131,152,153,-0.134913,51.607958
392,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.160684,52.29074
393,98,80,37,4770,218,4,214,72,146,161,39,704,75,44,17,217,149,153,182,-0.347889,50.989761
394,107,80,36,4893,231,14,217,80,69,172,48,641,63,41,13,188,135,152,162,-0.153825,51.390638
395,103,57,33,4275,196,25,171,60,117,158,51,992,114,58,25,336,177,199,299,-4.545477,50.876692
396,108,79,36,4918,230,14,216,80,70,173,47,622,60,39,12,178,131,152,153,-0.134913,51.607958
397,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.160684,52.29074
398,96,68,33,4871,206,0,206,71,59,158,35,587,58,37,13,167,122,154,141,1.160684,52.29074
399,98,80,37,4770,218,4,214,72,146,161,39,704,75,44,17,217,149,153,182,-0.347857,50.99066
400,98,80,37,4770,218,4,214,72,146,161,39,704,75,44,17,217,149,153,182,-0.347857,50.99066
401,94,73,36,4612,205,7,198,46,58,154,37,683,64,47,9,188,153,171,172,-1.314174,53.444849
402,94,73,36,4612,205,7,198,46,58,154,37,683,64,47,9,188,153,171,172,-1.315665,53.445756
403,88,82,33,6070,222,-22,244,165,43,165,10,676,75,41,18,215,136,215,150,9.809129,52.273613
404,78,85,34,6217,214,-36,250,157,6,157,-3,720,83,46,18,229,144,229,160,10.045966,51.180424
405,70,43,23,4975,165,-16,181,80,89,134,9,1446,181,67,33,527,227,329,358,5.676876,58.948231
406,78,70,30,5799,204,-26,230,14,37,152,4,988,101,64,12,280,215,260,267,8.242943,51.483067
407,95,85,32,6416,239,-23,262,161,22,176,11,663,69,40,15,198,137,194,144,8.970337,50.406319
408,99,76,33,5608,223,-2,225,170,57,170,27,819,80,54,12,237,175,237,190,6.156889,50.856415
409,80,82,32,6240,221,-32,253,161,9,161,1,609,80,34,26,212,117,212,117,11.585023,50.92239
410,95,77,33,5775,223,-9,232,169,54,169,21,821,82,56,13,244,171,244,196,6.627252,50.704868
411,99,76,33,5608,223,-2,225,170,57,170,27,819,80,54,12,237,175,237,190,6.156889,50.856415
412,93,75,32,5755,221,-8,229,167,51,167,20,811,81,52,13,232,168,232,200,7.97159,51.930058
413,104,88,32,6556,253,-14,267,187,32,187,19,710,82,44,18,221,142,221,154,8.373041,49.107983
414,80,82,32,6240,221,-32,253,161,9,161,1,609,80,34,26,212,117,212,117,11.585023,50.92239
415,63,74,26,7214,217,-64,281,147,3,159,-26,579,69,28,27,196,94,188,122,16.561574,59.098809
416,92,67,39,3740,188,19,169,56,126,141,48,979,117,58,21,313,188,195,295,-6.092444,53.16208
417,97,66,31,5325,212,1,211,109,54,164,31,778,82,46,16,227,155,203,187,4.466355,51.788212
418,86,76,30,6263,224,-28,252,165,16,165,5,1165,142,69,27,412,212,412,217,8.574828,47.281372
419,88,82,33,6167,224,-23,247,166,16,166,8,641,74,40,19,207,130,207,139,10.435527,52.274776
420,97,66,31,5325,212,1,211,109,54,164,31,778,82,46,16,227,155,203,187,4.434373,51.809975
421,95,75,34,4944,214,-1,215,41,58,159,33,636,60,42,9,171,138,168,156,-1.120986,52.631265
422,24,56,29,4984,131,-62,193,-3,43,90,-35,1339,166,63,29,452,209,268,407,7.219805,62.294873
423,90,81,30,6845,236,-32,268,177,42,177,1,569,68,35,21,186,111,186,126,13.003445,52.60386
424,131,88,31,6894,282,-1,283,142,41,218,41,670,77,45,16,205,146,158,146,12.167203,44.260832
425,77,55,24,6077,198,-23,221,152,22,157,4,588,64,33,20,180,105,168,137,14.310207,55.58783
426,103,57,33,4275,196,25,171,60,117,158,51,992,114,58,25,336,177,199,299,-4.545477,50.876692
427,95,71,35,4629,208,8,200,47,114,156,39,846,91,54,17,261,177,190,237,-2.57622,51.47304
428,95,74,35,4652,207,0,207,45,59,154,35,714,75,46,16,218,149,163,191,-1.335529,51.43607
429,95,71,35,4629,208,8,200,47,114,156,39,846,91,54,17,261,177,190,237,-2.57622,51.47304
430,95,71,35,4629,208,8,200,47,114,156,39,846,91,54,17,261,177,190,237,-2.57622,51.47304
431,95,71,35,4629,208,8,200,47,114,156,39,846,91,54,17,261,177,190,237,-2.57622,51.47304
432,95,71,35,4629,208,8,200,47,114,156,39,846,91,54,17,261,177,190,237,-2.57622,51.47304
433,103,57,33,4275,196,25,171,60,117,158,51,992,114,58,25,336,177,199,299,-4.546099,50.877668
434,82,70,37,4262,183,-2,185,58,101,138,30,1238,136,66,25,400,210,250,359,-4.290911,55.865952
435,95,71,35,4629,208,8,200,47,114,156,39,846,91,54,17,261,177,190,237,-2.57622,51.47304
436,99,77,35,4853,217,3,214,46,147,162,38,861,97,52,22,282,166,171,251,-0.959894,50.956346
437,95,71,35,4629,208,8,200,47,114,156,39,846,91,54,17,261,177,190,237,-2.57622,51.47304
438,95,71,35,4629,208,8,200,47,114,156,39,846,91,54,17,261,177,190,237,-2.57622,51.47304
439,98,66,33,4663,204,6,198,78,59,157,40,578,61,36,18,173,111,153,142,1.471464,52.073647
440,95,71,35,4629,208,8,200,47,114,156,39,846,91,54,17,261,177,190,237,-2.57622,51.47304
441,95,71,35,4629,208,8,200,47,114,156,39,846,91,54,17,261,177,190,237,-2.57622,51.47304
442,99,77,35,4853,217,3,214,46,147,162,38,861,97,52,22,282,166,171,251,-0.959874,50.957245
443,95,71,35,4629,208,8,200,47,114,156,39,846,91,54,17,261,177,190,237,-2.57622,51.47304
444,99,77,35,4853,217,3,214,46,147,162,38,861,97,52,22,282,166,171,251,-0.959894,50.956346
445,95,71,35,4629,208,8,200,47,114,156,39,846,91,54,17,261,177,190,237,-2.57622,51.47304
446,82,70,37,4262,183,-2,185,58,101,138,30,1238,136,66,25,400,210,250,359,-4.282203,55.870068
447,82,70,37,4262,183,-2,185,58,101,138,30,1238,136,66,25,400,210,250,359,-4.290911,55.865952
448,99,77,35,4853,217,3,214,46,147,162,38,861,97,52,22,282,166,171,251,-0.959894,50.956346
449,92,80,29,6962,239,-33,272,179,11,179,1,542,65,30,23,181,104,181,116,13.789871,52.273624
450,93,75,32,5755,221,-8,229,167,51,167,20,811,81,52,13,232,168,232,200,7.97159,51.930058
451,47,49,28,4555,142,-30,172,25,62,107,-7,1495,188,68,31,522,230,275,455,6.971412,62.385491
452,47,49,28,4555,142,-30,172,25,62,107,-7,1495,188,68,31,522,230,275,455,6.971412,62.385491
453,83,83,28,7304,235,-52,287,174,-3,174,-14,526,73,25,33,195,83,195,93,16.922736,52.424672
454,48,81,22,10030,233,-129,362,173,-73,173,-83,646,87,31,31,235,104,235,121,37.639686,54.831721
455,177,80,31,6317,320,65,255,118,261,261,102,416,74,4,68,195,16,16,182,23.933618,37.937299
456,177,80,31,6317,320,65,255,118,261,261,102,416,74,4,68,195,16,16,182,23.933618,37.937299
457,78,79,30,6652,221,-40,261,162,1,162,-8,604,73,34,25,210,112,210,119,12.512167,50.727113
458,132,89,31,6830,282,0,282,142,42,218,42,673,78,45,16,208,146,159,146,12.381492,44.213142
459,178,85,39,4543,292,77,215,155,234,238,122,556,92,0,67,249,13,20,230,-6.379143,36.628991
460,58,83,23,10012,240,-120,360,181,-11,181,-73,613,78,33,25,206,110,206,127,36.083038,51.570095
461,77,74,25,7626,226,-61,287,171,25,171,-26,617,78,30,26,211,104,211,121,15.879709,53.457211
462,66,72,29,6008,197,-45,242,143,-2,143,-10,1332,156,85,22,446,261,446,267,8.243736,46.937698
463,73,65,26,6536,202,-42,244,124,18,158,-9,764,86,42,24,245,130,206,179,11.953208,57.717165
464,70,55,22,6713,198,-43,241,80,11,158,-13,773,92,40,27,258,129,218,160,11.181007,58.932209
465,66,71,27,6602,209,-46,255,145,12,153,-15,624,71,36,20,197,112,183,144,15.006572,56.732483
466,74,66,26,6396,203,-47,250,149,19,158,-4,832,93,42,26,269,138,246,189,12.860533,56.740549
467,80,71,39,4006,178,-3,181,59,47,132,30,786,79,53,15,230,162,192,201,-2.144711,57.119433
468,76,63,25,6565,212,-34,246,155,18,162,-5,504,60,29,22,165,89,151,112,16.436987,56.593562
469,105,57,32,4443,201,24,177,83,124,164,51,1080,124,62,25,362,193,220,316,-4.212659,51.538747
470,47,49,28,4555,142,-30,172,25,62,107,-7,1495,188,68,31,522,230,275,455,6.924062,62.433379
471,95,75,35,4914,213,0,213,42,59,159,33,662,62,46,8,180,146,172,167,-1.265739,52.669685
472,94,73,33,5017,213,-3,216,160,58,160,31,610,59,39,9,163,135,163,144,-0.598575,52.669114
473,99,77,35,4853,217,3,214,46,147,162,38,861,97,52,22,282,166,171,251,-0.972607,50.960955
474,93,64,32,4730,202,8,194,45,114,156,36,1175,134,72,22,386,219,241,348,-3.387596,51.533639
475,99,77,35,4853,217,3,214,46,147,162,38,861,97,52,22,282,166,171,251,-0.971163,50.961841
476,101,60,35,4021,194,25,169,62,138,153,53,1027,122,58,26,350,181,190,333,-4.106006,50.408639
477,101,60,35,4021,194,25,169,62,138,153,53,1027,122,58,26,350,181,190,333,-4.106006,50.408639
478,94,73,33,5017,213,-3,216,160,58,160,31,610,59,39,9,163,135,163,144,-0.598575,52.669114
479,101,60,35,4021,194,25,169,62,138,153,53,1027,122,58,26,350,181,190,333,-4.106006,50.408639
480,99,77,35,4853,217,3,214,46,147,162,38,861,97,52,22,282,166,171,251,-0.972607,50.960955
481,99,77,35,4853,217,3,214,46,147,162,38,861,97,52,22,282,166,171,251,-0.971183,50.960942
482,101,60,35,4021,194,25,169,62,138,153,53,1027,122,58,26,350,181,190,333,-4.106006,50.408639
483,101,60,35,4021,194,25,169,62,138,153,53,1027,122,58,26,350,181,190,333,-4.106006,50.408639
484,103,57,33,4275,196,25,171,60,117,158,51,992,114,58,25,336,177,199,299,-4.551856,50.904975
485,99,77,35,4853,217,3,214,46,147,162,38,861,97,52,22,282,166,171,251,-0.971163,50.961841
486,103,57,33,4275,196,25,171,60,117,158,51,992,114,58,25,336,177,199,299,-4.545477,50.876692
487,92,72,36,4585,201,4,197,44,56,152,35,735,71,49,11,205,157,187,186,-2.080783,52.795087
488,95,75,35,4914,213,0,213,42,59,159,33,662,62,46,8,180,146,172,167,-1.265739,52.669685
489,101,60,35,4021,194,25,169,62,138,153,53,1027,122,58,26,350,181,190,333,-4.106006,50.408639
490,101,60,35,4021,194,25,169,62,138,153,53,1027,122,58,26,350,181,190,333,-4.106006,50.408639
491,99,77,35,4853,217,3,214,46,147,162,38,861,97,52,22,282,166,171,251,-0.972587,50.961854
492,101,60,35,4021,194,25,169,62,138,153,53,1027,122,58,26,350,181,190,333,-4.106006,50.408639
493,101,60,35,4021,194,25,169,62,138,153,53,1027,122,58,26,350,181,190,333,-4.106006,50.408639
494,101,60,35,4021,194,25,169,62,138,153,53,1027,122,58,26,350,181,190,333,-4.106006,50.408639
